merchant,industry,business_size,country,dominant_product,checkout_usd,paylink_usd,total_usd,avg_monthly_vol,tenure_months,flag_industry,flag_country,flag_product,tier
866fb4d0,Specialty retail,small,US,paylink,198.0,396.0,594.0,297.0,2,0,1,1,Tier 2: Digital Marketing
110bb0a0,Business services,small,US,paylink,0.0,297.0,297.0,297.0,22,1,1,1,Tier 2: Digital Marketing
f6a348ff,Business services,small,US,unattributed,0.0,0.0,887.63,295.87666666666667,36,1,1,0,Tier 2: Digital Marketing
83be137d,Business services,small,US,unattributed,0.0,0.0,3537.6400000000003,294.80333333333334,6,1,1,0,Tier 2: Digital Marketing
0d902ac9,Business services,small,US,unattributed,0.0,0.0,2621.55,291.28333333333336,9,1,1,0,Tier 2: Digital Marketing
b6b2115c,Business services,small,US,unattributed,0.0,0.0,2568.37,285.3744444444444,34,1,1,0,Tier 2: Digital Marketing
cf9f16be,Business services,small,US,unattributed,0.0,0.0,2836.08,283.608,8,1,1,0,Tier 2: Digital Marketing
d1968ae8,Personal services,small,US,unattributed,0.0,0.0,1133.76,283.44,11,1,1,0,Tier 2: Digital Marketing
e22c3bc9,Personal services,small,MX,paylink,0.0,565.0,565.0,282.5,2,1,0,1,Tier 2: Digital Marketing
16e5b61f,Personal services,small,US,checkout,150.0,0.0,282.0,282.0,2,1,1,0,Tier 2: Digital Marketing
d0d050c2,Personal services,small,ES,paylink,0.0,1951.4499999999998,1951.4499999999998,278.7785714285714,3,1,0,1,Tier 2: Digital Marketing
a55fae5e,Personal services,small,US,unattributed,0.0,0.0,278.42,278.42,39,1,1,0,Tier 2: Digital Marketing
1429b118,Business services,small,US,unattributed,0.0,0.0,278.26,278.26,8,1,1,0,Tier 2: Digital Marketing
2fbb4c0a,Education,small,US,paylink,0.0,1390.0,1390.0,278.0,41,0,1,1,Tier 2: Digital Marketing
d45a2f3f,Personal services,small,US,unattributed,0.0,0.0,1110.0,277.5,8,1,1,0,Tier 2: Digital Marketing
306dc088,Business services,small,US,unattributed,0.0,0.0,276.16,276.16,3,1,1,0,Tier 2: Digital Marketing
ebed02ad,Personal services,small,JP,unattributed,0.0,0.0,4140.2,276.0133333333333,8,1,1,0,Tier 2: Digital Marketing
ed6168b1,Business services,small,US,unattributed,0.0,0.0,825.0,275.0,20,1,1,0,Tier 2: Digital Marketing
a8b29c4d,Business services,small,US,unattributed,0.0,0.0,825.0,275.0,2,1,1,0,Tier 2: Digital Marketing
0d7f9ce9,Education,medium,US,paylink,0.0,550.0,550.0,275.0,3,0,1,1,Tier 2: Digital Marketing
5d6cbe41,Business services,small,US,unattributed,0.0,0.0,1370.0,274.0,13,1,1,0,Tier 2: Digital Marketing
0f457528,Personal services,small,JP,checkout,271.44,0.0,271.44,271.44,2,1,1,0,Tier 2: Digital Marketing
8552f2a1,Business services,small,US,unattributed,0.0,0.0,811.65,270.55,3,1,1,0,Tier 2: Digital Marketing
c95ff206,Business services,small,US,unattributed,0.0,0.0,1337.0,267.4,14,1,1,0,Tier 2: Digital Marketing
54be96ae,Business services,small,US,checkout,1210.0,0.0,2133.4,266.675,4,1,1,0,Tier 2: Digital Marketing
865e4d16,Digital goods,small,JP,paylink,0.0,264.59,264.59,264.59,15,0,1,1,Tier 2: Digital Marketing
70147d1c,Business services,small,US,unattributed,0.0,0.0,1837.76,262.53714285714284,65,1,1,0,Tier 2: Digital Marketing
c01b12ea,Business services,small,US,unattributed,0.0,0.0,2084.52,260.565,62,1,1,0,Tier 2: Digital Marketing
10364c88,Business services,small,US,unattributed,0.0,0.0,2600.0,260.0,8,1,1,0,Tier 2: Digital Marketing
2f464c20,Ticketing & events,small,US,paylink,0.0,520.0,520.0,260.0,12,0,1,1,Tier 2: Digital Marketing
11092a17,Personal services,small,CA,paylink,0.0,258.85,258.85,258.85,19,1,0,1,Tier 2: Digital Marketing
2499fd4d,Business services,small,US,unattributed,0.0,0.0,776.1,258.7,33,1,1,0,Tier 2: Digital Marketing
5f59cd9d,Business services,small,US,unattributed,0.0,0.0,1810.0,258.57142857142856,32,1,1,0,Tier 2: Digital Marketing
305de598,Business services,small,US,unattributed,0.0,0.0,3833.6800000000003,255.5786666666667,8,1,1,0,Tier 2: Digital Marketing
6733c265,Business services,small,US,unattributed,0.0,0.0,255.0,255.0,14,1,1,0,Tier 2: Digital Marketing
441d3a56,Personal services,small,US,unattributed,0.0,0.0,1003.0,250.75,2,1,1,0,Tier 2: Digital Marketing
907d6b83,Business services,small,US,unattributed,0.0,0.0,250.0,250.0,31,1,1,0,Tier 2: Digital Marketing
3f85a95f,Personal services,small,US,unattributed,0.0,0.0,250.0,250.0,17,1,1,0,Tier 2: Digital Marketing
56773ab4,Personal services,small,US,unattributed,0.0,0.0,500.0,250.0,83,1,1,0,Tier 2: Digital Marketing
f14b1012,Personal services,small,US,unattributed,0.0,0.0,250.0,250.0,9,1,1,0,Tier 2: Digital Marketing
a50cef0a,Personal services,small,US,unattributed,0.0,0.0,250.0,250.0,9,1,1,0,Tier 2: Digital Marketing
23370626,Business services,small,US,unattributed,0.0,0.0,998.97,249.7425,23,1,1,0,Tier 2: Digital Marketing
42f1cb02,Personal services,small,US,unattributed,0.0,0.0,249.0,249.0,12,1,1,0,Tier 2: Digital Marketing
3113fe2b,Personal services,small,IT,paylink,0.0,248.24,248.24,248.24,36,1,0,1,Tier 2: Digital Marketing
557aca99,Business services,small,US,unattributed,0.0,0.0,496.0,248.0,73,1,1,0,Tier 2: Digital Marketing
9eead0dd,Business services,small,US,unattributed,0.0,0.0,742.73,247.57666666666668,66,1,1,0,Tier 2: Digital Marketing
f970ef29,Personal services,small,US,paylink,0.0,495.0,495.0,247.5,3,1,1,1,Tier 2: Digital Marketing
4fbf0610,Personal services,small,US,unattributed,0.0,0.0,3194.3999999999996,245.7230769230769,67,1,1,0,Tier 2: Digital Marketing
e562dea7,Business services,small,US,unattributed,0.0,0.0,245.0,245.0,11,1,1,0,Tier 2: Digital Marketing
00db77f5,Business services,small,US,paylink,0.0,245.0,245.0,245.0,5,1,1,1,Tier 2: Digital Marketing
1871a471,Personal services,small,US,unattributed,0.0,0.0,729.0,243.0,2,1,1,0,Tier 2: Digital Marketing
2089b633,Others,small,AE,paylink,0.0,948.51,948.51,237.1275,4,0,1,1,Tier 2: Digital Marketing
5befe749,Business services,small,US,unattributed,0.0,7.0,1184.0,236.8,5,1,1,0,Tier 2: Digital Marketing
cb038199,Personal services,small,US,checkout,473.0,0.0,473.0,236.5,28,1,1,0,Tier 2: Digital Marketing
d27e3f85,Personal services,small,US,unattributed,0.0,0.0,2343.0,234.3,15,1,1,0,Tier 2: Digital Marketing
8338d603,Business services,small,US,unattributed,0.0,0.0,3505.9099999999994,233.7273333333333,48,1,1,0,Tier 2: Digital Marketing
a802b507,Personal services,small,US,unattributed,0.0,0.0,2798.8199999999993,233.23499999999993,8,1,1,0,Tier 2: Digital Marketing
929a6f8f,Art & photography,small,US,paylink,0.0,2095.0,2095.0,232.77777777777777,3,0,1,1,Tier 2: Digital Marketing
57fe9e5a,Personal services,small,US,unattributed,0.0,0.0,1851.54,231.4425,15,1,1,0,Tier 2: Digital Marketing
01220af7,Personal services,small,GB,paylink,0.0,462.87,462.87,231.435,5,1,0,1,Tier 2: Digital Marketing
04488c96,Business services,small,GB,paylink,0.0,462.69,462.69,231.345,6,1,0,1,Tier 2: Digital Marketing
d1bf0349,Business services,small,US,unattributed,0.0,0.0,1386.95,231.15833333333333,52,1,1,0,Tier 2: Digital Marketing
6987b6e3,Personal services,small,US,unattributed,0.0,0.0,460.0,230.0,16,1,1,0,Tier 2: Digital Marketing
6ae951ee,Business services,small,US,unattributed,0.0,0.0,225.77,225.77,2,1,1,0,Tier 2: Digital Marketing
1b5691e7,Business services,medium,US,paylink,0.0,450.0,450.0,225.0,19,1,1,1,Tier 2: Digital Marketing
75b51c71,Personal services,small,US,unattributed,0.0,0.0,225.0,225.0,2,1,1,0,Tier 2: Digital Marketing
f41bc33e,Business services,small,US,unattributed,0.0,0.0,1333.87,222.31166666666664,22,1,1,0,Tier 2: Digital Marketing
de43f49f,Software,small,US,paylink,0.0,219.7,219.7,219.7,6,0,1,1,Tier 2: Digital Marketing
da03fc51,Business services,small,US,unattributed,0.0,0.0,653.74,217.91333333333333,31,1,1,0,Tier 2: Digital Marketing
988b8ab0,Personal services,small,AU,paylink,0.0,433.91999999999996,433.91999999999996,216.95999999999998,2,1,0,1,Tier 2: Digital Marketing
6d7c6393,Business services,small,US,unattributed,0.0,97.0,430.0,215.0,12,1,1,0,Tier 2: Digital Marketing
06bdd78b,Business services,small,US,unattributed,0.0,0.0,214.0,214.0,3,1,1,0,Tier 2: Digital Marketing
048bc8db,Business services,small,US,unattributed,0.0,0.0,2992.86,213.7757142857143,20,1,1,0,Tier 2: Digital Marketing
d6ee941b,Business services,small,US,unattributed,0.0,163.71,1918.6,213.17777777777778,11,1,1,0,Tier 2: Digital Marketing
529ef2c8,Business services,small,US,paylink,0.0,425.0,425.0,212.5,62,1,1,1,Tier 2: Digital Marketing
4c306167,Business services,small,US,unattributed,0.0,0.0,2505.96,208.83,35,1,1,0,Tier 2: Digital Marketing
8a60175b,Business services,small,US,unattributed,0.0,0.0,2910.0,207.85714285714286,31,1,1,0,Tier 2: Digital Marketing
52e4fe46,Personal services,small,US,unattributed,0.0,0.0,1230.0,205.0,51,1,1,0,Tier 2: Digital Marketing
5d2f9bf8,Education,small,US,paylink,0.0,1528.6,1816.6,201.84444444444443,37,0,1,1,Tier 2: Digital Marketing
8ec5f35b,Personal services,small,IT,paylink,0.0,447.38,604.8000000000001,201.60000000000002,14,1,0,1,Tier 2: Digital Marketing
37e6adf1,Personal services,small,US,unattributed,0.0,0.0,1202.2,200.36666666666667,66,1,1,0,Tier 2: Digital Marketing
1ce22562,Business services,small,US,unattributed,0.0,0.0,200.0,200.0,11,1,1,0,Tier 2: Digital Marketing
191d9fba,Business services,small,US,unattributed,0.0,0.0,200.0,200.0,8,1,1,0,Tier 2: Digital Marketing
72730ac0,Personal services,small,US,unattributed,0.0,0.0,199.8,199.8,15,1,1,0,Tier 2: Digital Marketing
d48c7da0,Business services,small,US,unattributed,0.0,0.0,199.0,199.0,22,1,1,0,Tier 2: Digital Marketing
ea15bcd2,Business services,medium,US,unattributed,0.0,0.0,795.91,198.9775,16,1,1,0,Tier 2: Digital Marketing
79d76e44,Personal services,small,IE,paylink,0.0,594.78,594.78,198.26,17,1,0,1,Tier 2: Digital Marketing
e8bfe010,Business services,small,US,paylink,0.0,198.0,198.0,198.0,11,1,1,1,Tier 2: Digital Marketing
aa4cb2d9,Business services,small,US,unattributed,0.0,0.0,1382.8899999999999,197.55571428571426,47,1,1,0,Tier 2: Digital Marketing
0a39214d,Business services,small,US,unattributed,0.0,0.0,591.0,197.0,6,1,1,0,Tier 2: Digital Marketing
9bc006c2,Personal services,small,US,unattributed,0.0,0.0,783.24,195.81,31,1,1,0,Tier 2: Digital Marketing
6e218509,Personal services,small,US,unattributed,0.0,0.0,1171.0,195.16666666666666,13,1,1,0,Tier 2: Digital Marketing
29acfad5,Business services,small,US,unattributed,0.0,0.0,386.0,193.0,15,1,1,0,Tier 2: Digital Marketing
336fe3c8,Personal services,small,US,unattributed,0.0,0.0,2893.8399999999997,192.92266666666666,9,1,1,0,Tier 2: Digital Marketing
fb28728b,Business services,small,US,unattributed,0.0,0.0,383.32000000000005,191.66000000000003,20,1,1,0,Tier 2: Digital Marketing
3f77b1d4,Personal services,small,US,unattributed,0.0,0.0,1715.0,190.55555555555554,22,1,1,0,Tier 2: Digital Marketing
66dcb541,Business services,small,US,unattributed,0.0,0.0,375.0,187.5,6,1,1,0,Tier 2: Digital Marketing
9241996f,Business services,small,US,unattributed,0.0,120.0,560.0,186.66666666666666,3,1,1,0,Tier 2: Digital Marketing
32da512a,Charity,small,US,paylink,0.0,370.0,370.0,185.0,30,0,1,1,Tier 2: Digital Marketing
e4170dc6,Business services,small,US,checkout,2026.0,0.0,2026.0,184.1818181818182,4,1,1,0,Tier 2: Digital Marketing
ac3da5e2,Business services,small,US,unattributed,0.0,0.0,366.0,183.0,6,1,1,0,Tier 2: Digital Marketing
3d91f47e,Grocery & food stores,small,US,paylink,0.0,909.29,909.29,181.858,41,0,1,1,Tier 2: Digital Marketing
032af003,Clothing & accessory,small,US,paylink,0.0,180.0,180.0,180.0,12,0,1,1,Tier 2: Digital Marketing
1dbf6c1d,Business services,small,US,unattributed,0.0,0.0,180.0,180.0,31,1,1,0,Tier 2: Digital Marketing
965fc9c2,Business services,small,US,checkout,540.0,0.0,540.0,180.0,13,1,1,0,Tier 2: Digital Marketing
7bbbe193,Cosmetics,small,JP,paylink,0.0,538.83,538.83,179.61,2,0,1,1,Tier 2: Digital Marketing
4bab7d00,Personal services,small,JP,unattributed,0.0,0.0,1596.7399999999998,177.41555555555553,11,1,1,0,Tier 2: Digital Marketing
607544d2,"Medical services, drugs, testing labs & equipment medium",small,JP,paylink,0.0,1057.03,1057.03,176.17166666666665,2,0,1,1,Tier 2: Digital Marketing
9d29073b,Business services,small,US,unattributed,0.0,0.0,1930.0,175.45454545454547,36,1,1,0,Tier 2: Digital Marketing
90013c3b,Business services,small,US,paylink,0.0,175.0,175.0,175.0,40,1,1,1,Tier 2: Digital Marketing
1db52f16,Personal services,small,US,unattributed,0.0,0.0,2425.46,173.24714285714285,20,1,1,0,Tier 2: Digital Marketing
9200be3f,Business services,small,ES,paylink,338.0,1047.7499999999998,1385.75,173.21875,4,1,0,1,Tier 2: Digital Marketing
9416c709,Business services,small,PL,paylink,0.0,183.85,341.53,170.765,10,1,0,1,Tier 2: Digital Marketing
bec8197b,Personal services,small,US,unattributed,0.0,0.0,169.98,169.98,3,1,1,0,Tier 2: Digital Marketing
023b9880,Business services,small,US,unattributed,0.0,0.0,1350.0,168.75,16,1,1,0,Tier 2: Digital Marketing
3cb087a4,Personal services,small,US,unattributed,0.0,0.0,502.71000000000004,167.57000000000002,25,1,1,0,Tier 2: Digital Marketing
4f34688a,Business services,small,JP,unattributed,0.0,0.0,165.15,165.15,5,1,1,0,Tier 2: Digital Marketing
e583b8d2,Business services,small,US,checkout,823.75,0.0,823.75,164.75,4,1,1,0,Tier 2: Digital Marketing
d4d3a925,Business services,small,JP,checkout,822.3600000000001,0.0,822.3600000000001,164.47200000000004,13,1,1,0,Tier 2: Digital Marketing
3f804b68,Business services,small,US,unattributed,0.0,0.0,1144.4099999999999,163.48714285714283,6,1,1,0,Tier 2: Digital Marketing
56726543,Personal services,small,US,unattributed,0.0,0.0,1300.7,162.5875,2,1,1,0,Tier 2: Digital Marketing
e1aca34f,Business services,small,US,unattributed,0.0,0.0,482.04,160.68,60,1,1,0,Tier 2: Digital Marketing
2432c6d2,Personal services,small,US,unattributed,0.0,0.0,320.0,160.0,25,1,1,0,Tier 2: Digital Marketing
4d85997d,Business services,small,GB,paylink,0.0,450.93,796.9300000000001,159.38600000000002,9,1,0,1,Tier 2: Digital Marketing
60cb17b1,Personal services,small,CA,paylink,0.0,1115.56,1115.56,159.3657142857143,7,1,0,1,Tier 2: Digital Marketing
f1bc726e,Business services,small,US,unattributed,0.0,0.0,2069.19,159.16846153846154,24,1,1,0,Tier 2: Digital Marketing
c8708bee,Business services,small,US,checkout,1906.77,0.0,1906.77,158.8975,24,1,1,0,Tier 2: Digital Marketing
95c7b04c,Business services,small,US,unattributed,0.0,0.0,1900.0,158.33333333333334,61,1,1,0,Tier 2: Digital Marketing
cc8e9282,Business services,small,IT,paylink,0.0,471.39,471.39,157.13,37,1,0,1,Tier 2: Digital Marketing
4860a7cf,Business services,small,US,unattributed,0.0,0.0,2028.46,156.03538461538463,36,1,1,0,Tier 2: Digital Marketing
d0dc8604,Business services,small,US,unattributed,0.0,0.0,312.0,156.0,66,1,1,0,Tier 2: Digital Marketing
1358cd75,Personal services,small,US,unattributed,0.0,0.0,155.0,155.0,29,1,1,0,Tier 2: Digital Marketing
79ca5a47,Personal services,small,US,checkout,154.0,0.0,154.0,154.0,21,1,1,0,Tier 2: Digital Marketing
6ffc1d50,Food & drink,small,US,paylink,0.0,1063.06,1063.06,151.8657142857143,2,0,1,1,Tier 2: Digital Marketing
03967be3,Business services,small,US,unattributed,0.0,0.0,150.0,150.0,39,1,1,0,Tier 2: Digital Marketing
c53f4f4b,Business services,small,US,paylink,0.0,150.0,150.0,150.0,2,1,1,1,Tier 2: Digital Marketing
cf8b4d69,Business services,small,US,unattributed,0.0,0.0,300.0,150.0,54,1,1,0,Tier 2: Digital Marketing
dc9b961f,Business services,small,US,unattributed,0.0,0.0,150.0,150.0,12,1,1,0,Tier 2: Digital Marketing
745e1c90,Charity,small,US,paylink,0.0,150.0,150.0,150.0,2,0,1,1,Tier 2: Digital Marketing
1a7263a2,Personal services,small,US,unattributed,0.0,0.0,300.0,150.0,4,1,1,0,Tier 2: Digital Marketing
094bb5f5,Personal services,small,US,unattributed,0.0,0.0,150.0,150.0,11,1,1,0,Tier 2: Digital Marketing
73420eb6,Digital goods,small,US,paylink,0.0,150.0,150.0,150.0,27,0,1,1,Tier 2: Digital Marketing
04374a30,Business services,small,US,unattributed,0.0,0.0,150.0,150.0,7,1,1,0,Tier 2: Digital Marketing
58701255,Business services,small,NO,paylink,0.0,445.14,446.14,148.71333333333334,68,1,0,1,Tier 2: Digital Marketing
782d5c5b,Personal services,small,US,paylink,0.0,445.0,445.0,148.33333333333334,25,1,1,1,Tier 2: Digital Marketing
97208d0a,Personal services,small,US,unattributed,0.0,0.0,590.0,147.5,62,1,1,0,Tier 2: Digital Marketing
fdaed274,Business services,small,US,unattributed,0.0,0.0,147.2,147.2,55,1,1,0,Tier 2: Digital Marketing
5d8d5cda,Business services,small,US,unattributed,0.0,0.0,147.0,147.0,60,1,1,0,Tier 2: Digital Marketing
cb15b823,Others,small,US,paylink,0.0,294.0,294.0,147.0,9,0,1,1,Tier 2: Digital Marketing
50e095d9,Personal services,small,US,paylink,0.0,1016.3600000000001,1016.3600000000001,145.19428571428574,3,1,1,1,Tier 2: Digital Marketing
bc99fd3f,Business services,small,CA,paylink,0.0,144.0,144.0,144.0,3,1,0,1,Tier 2: Digital Marketing
e8759ed7,Personal services,small,US,unattributed,0.0,0.0,144.0,144.0,16,1,1,0,Tier 2: Digital Marketing
bdf71620,Business services,small,US,unattributed,0.0,0.0,1726.0,143.83333333333334,27,1,1,0,Tier 2: Digital Marketing
552b910b,Business services,small,US,unattributed,0.0,111.0,286.0,143.0,8,1,1,0,Tier 2: Digital Marketing
36f7eec8,Personal services,small,US,unattributed,0.0,0.0,850.0,141.66666666666666,4,1,1,0,Tier 2: Digital Marketing
803b4adb,Business services,small,US,unattributed,0.0,0.0,279.99,139.995,42,1,1,0,Tier 2: Digital Marketing
5a72b3f8,Leisure,small,US,paylink,0.0,276.0,276.0,138.0,3,0,1,1,Tier 2: Digital Marketing
6777b942,Personal services,small,US,unattributed,0.0,0.0,275.0,137.5,38,1,1,0,Tier 2: Digital Marketing
138b980c,Personal services,small,JP,checkout,136.58,0.0,136.58,136.58,2,1,1,0,Tier 2: Digital Marketing
1d67d204,Business services,small,US,unattributed,0.0,0.0,955.61,136.5157142857143,12,1,1,0,Tier 2: Digital Marketing
a1570629,Business services,small,US,unattributed,0.0,0.0,405.0,135.0,49,1,1,0,Tier 2: Digital Marketing
9da331de,Personal services,small,US,unattributed,0.0,0.0,135.0,135.0,2,1,1,0,Tier 2: Digital Marketing
ca0dbdf1,Personal services,small,US,paylink,0.0,135.0,135.0,135.0,51,1,1,1,Tier 2: Digital Marketing
4cd305fa,Business services,small,US,unattributed,0.0,0.0,2022.24,134.816,45,1,1,0,Tier 2: Digital Marketing
43b2924b,Business services,small,US,paylink,0.0,536.0,536.0,134.0,6,1,1,1,Tier 2: Digital Marketing
7efd57d2,Business services,small,US,unattributed,0.0,0.0,530.0,132.5,43,1,1,0,Tier 2: Digital Marketing
957d9dd7,Business services,small,US,unattributed,0.0,0.0,132.3,132.3,9,1,1,0,Tier 2: Digital Marketing
9dfe8ec6,Personal services,small,JP,paylink,0.0,264.45000000000005,264.45000000000005,132.22500000000002,4,1,1,1,Tier 2: Digital Marketing
3d055592,Business services,small,MX,paylink,0.0,130.42,130.42,130.42,10,1,0,1,Tier 2: Digital Marketing
74c4132f,Personal services,small,US,unattributed,0.0,0.0,260.4,130.2,7,1,1,0,Tier 2: Digital Marketing
f741c2b9,Personal services,small,US,unattributed,0.0,0.0,258.12,129.06,33,1,1,0,Tier 2: Digital Marketing
4bc004c3,Business services,small,US,paylink,0.0,900.5,900.5,128.64285714285714,12,1,1,1,Tier 2: Digital Marketing
51fae659,Personal services,small,US,unattributed,0.0,0.0,125.0,125.0,38,1,1,0,Tier 2: Digital Marketing
8ee0c033,Personal services,small,US,unattributed,0.0,0.0,250.0,125.0,4,1,1,0,Tier 2: Digital Marketing
eb24a01d,Leisure,small,US,paylink,0.0,500.0,500.0,125.0,4,0,1,1,Tier 2: Digital Marketing
5f3b6436,Personal services,small,US,unattributed,0.0,0.0,246.26999999999998,123.13499999999999,37,1,1,0,Tier 2: Digital Marketing
f00d90b1,Personal services,small,IT,paylink,0.0,245.7,245.7,122.85,5,1,0,1,Tier 2: Digital Marketing
4dd8d554,Personal services,small,US,unattributed,0.0,0.0,487.0,121.75,74,1,1,0,Tier 2: Digital Marketing
904e6609,Personal services,small,US,unattributed,0.0,0.0,242.09,121.045,54,1,1,0,Tier 2: Digital Marketing
b4353a06,Personal services,small,US,unattributed,0.0,694.39,1447.0300000000004,120.58583333333337,7,1,1,0,Tier 2: Digital Marketing
d0fee007,Personal services,small,US,unattributed,0.0,0.0,960.1,120.0125,29,1,1,0,Tier 2: Digital Marketing
64f6fb10,Personal services,small,US,unattributed,0.0,0.0,120.0,120.0,12,1,1,0,Tier 2: Digital Marketing
2fe5cfd3,Personal services,small,CA,paylink,0.0,356.15999999999997,356.95,118.98333333333333,4,1,0,1,Tier 2: Digital Marketing
e9b73198,"Religion, politics & other memberships",small,US,paylink,0.0,1030.0,1640.0,117.14285714285714,50,0,1,1,Tier 2: Digital Marketing
73275859,Business services,small,US,unattributed,0.0,0.0,1632.49,116.60642857142857,12,1,1,0,Tier 2: Digital Marketing
b5fcbbb8,Business services,small,US,unattributed,0.0,0.0,1631.4400000000003,116.53142857142859,39,1,1,0,Tier 2: Digital Marketing
457a4192,Software,small,US,paylink,0.0,349.0,349.0,116.33333333333333,3,0,1,1,Tier 2: Digital Marketing
7cbbf3de,Personal services,small,JP,checkout,230.91,0.0,230.91,115.455,8,1,1,0,Tier 2: Digital Marketing
5393562f,Business services,small,US,unattributed,0.0,0.0,1147.45,114.745,8,1,1,0,Tier 2: Digital Marketing
6f6e45dd,Personal services,small,FR,paylink,0.0,114.32,114.32,114.32,15,1,0,1,Tier 2: Digital Marketing
a45e5d2c,Business services,small,US,unattributed,0.0,0.0,228.32,114.16,10,1,1,0,Tier 2: Digital Marketing
2385e84c,Business services,small,AU,paylink,0.0,678.7400000000001,678.7400000000001,113.12333333333335,5,1,0,1,Tier 2: Digital Marketing
a63e2cbe,Business services,small,US,unattributed,0.0,0.0,112.94,112.94,18,1,1,0,Tier 2: Digital Marketing
6e1e5708,Business services,small,US,unattributed,0.0,0.0,451.5,112.875,5,1,1,0,Tier 2: Digital Marketing
7f113a9a,Ticketing & events,small,JP,paylink,0.0,221.78000000000003,221.78000000000003,110.89000000000001,17,0,1,1,Tier 2: Digital Marketing
3481b9fc,Business services,small,US,unattributed,0.0,0.0,110.0,110.0,42,1,1,0,Tier 2: Digital Marketing
cad7bf1a,Personal services,large,US,paylink,0.0,550.0,550.0,110.0,2,1,1,1,Tier 2: Digital Marketing
4c2dc524,Business services,small,US,unattributed,0.0,0.0,1529.7399999999998,109.26714285714284,51,1,1,0,Tier 2: Digital Marketing
878a2693,Automotive parts and repair/service shops,small,US,paylink,0.0,200.0,326.95,108.98333333333333,3,0,1,1,Tier 2: Digital Marketing
ce5c5dc5,Personal services,small,US,unattributed,0.0,0.0,108.88,108.88,25,1,1,0,Tier 2: Digital Marketing
a0a68fc6,Business services,small,US,unattributed,0.0,0.0,107.99,107.99,11,1,1,0,Tier 2: Digital Marketing
a2b34d74,Business services,small,US,unattributed,0.0,0.0,430.0,107.5,7,1,1,0,Tier 2: Digital Marketing
5acfb522,Personal services,small,IT,paylink,0.0,106.89,106.89,106.89,5,1,0,1,Tier 2: Digital Marketing
d2c86d68,Business services,small,US,unattributed,0.0,0.0,947.0,105.22222222222223,60,1,1,0,Tier 2: Digital Marketing
1e14ad95,Education,small,US,paylink,0.0,105.0,105.0,105.0,32,0,1,1,Tier 2: Digital Marketing
054ddc35,Personal services,small,US,unattributed,0.0,0.0,207.32999999999998,103.66499999999999,80,1,1,0,Tier 2: Digital Marketing
4bceb331,Personal services,small,CA,paylink,0.0,103.42,103.42,103.42,13,1,0,1,Tier 2: Digital Marketing
e5c48a3e,Furnishing,small,US,paylink,0.0,410.0,410.0,102.5,5,0,1,1,Tier 2: Digital Marketing
e7da22e5,Personal services,small,US,unattributed,0.0,0.0,410.0,102.5,29,1,1,0,Tier 2: Digital Marketing
87129070,Business services,small,US,unattributed,0.0,0.0,505.1,101.02000000000001,8,1,1,0,Tier 2: Digital Marketing
fafee1fa,Business services,small,US,unattributed,0.0,0.0,1412.0,100.85714285714286,95,1,1,0,Tier 2: Digital Marketing
80341a58,Personal services,small,US,unattributed,0.0,0.0,100.0,100.0,5,1,1,0,Tier 2: Digital Marketing
d804bcc5,Personal services,small,US,unattributed,0.0,0.0,100.0,100.0,38,1,1,0,Tier 2: Digital Marketing
c5201945,Personal services,small,US,unattributed,0.0,0.0,100.0,100.0,4,1,1,0,Tier 2: Digital Marketing
3d8e8def,Business services,small,US,unattributed,0.0,0.0,100.0,100.0,5,1,1,0,Tier 2: Digital Marketing
2ce87701,Merchandise,small,US,paylink,0.0,100.0,100.0,100.0,5,0,1,1,Tier 2: Digital Marketing
218003c6,Personal services,small,US,unattributed,0.0,0.0,100.0,100.0,4,1,1,0,Tier 2: Digital Marketing
95b32aba,Personal services,small,US,checkout,100.0,0.0,100.0,100.0,7,1,1,0,Tier 2: Digital Marketing
8a72d2da,Business services,small,US,unattributed,0.0,0.0,199.98,99.99,2,1,1,0,Tier 2: Digital Marketing
8cd5581a,Business services,small,US,unattributed,0.0,0.0,99.0,99.0,52,1,1,0,Tier 2: Digital Marketing
47853c4b,Business services,small,US,unattributed,0.0,0.0,594.0,99.0,28,1,1,0,Tier 2: Digital Marketing
53815984,Business services,small,US,unattributed,0.0,0.0,99.0,99.0,4,1,1,0,Tier 2: Digital Marketing
84b2dfa6,Business services,small,JP,unattributed,66.58,0.0,683.39,97.62714285714286,20,1,1,0,Tier 2: Digital Marketing
2ac40429,Business services,small,GB,paylink,0.0,97.47,97.47,97.47,37,1,0,1,Tier 2: Digital Marketing
c08d8d7d,Business services,small,US,unattributed,0.0,0.0,1264.0,97.23076923076923,5,1,1,0,Tier 2: Digital Marketing
7828e40a,Personal services,small,GB,paylink,0.0,289.0,289.0,96.33333333333333,3,1,0,1,Tier 2: Digital Marketing
e51c755d,Business services,small,US,unattributed,0.0,0.0,577.5,96.25,3,1,1,0,Tier 2: Digital Marketing
c6a02b41,Business services,small,US,unattributed,0.0,0.0,285.0,95.0,13,1,1,0,Tier 2: Digital Marketing
a31a28ab,Business services,small,US,unattributed,0.0,135.0,754.0,94.25,3,1,1,0,Tier 2: Digital Marketing
7edc2802,Personal services,small,US,unattributed,0.0,0.0,94.0,94.0,35,1,1,0,Tier 2: Digital Marketing
765b71bf,Personal services,small,GB,paylink,0.0,94.0,94.0,94.0,3,1,0,1,Tier 2: Digital Marketing
